"","district","year","cases","population","smr","prec_mean","crop_rainfed_n_patches","tree_shrub_n_patches","mos_crop_n_patches","mos_natural_n_patches","broad_evg_clop_n_patches","flood_fresh_n_patches","flood_salt_n_patches","urban_n_patches","water_n_patches","crop_rainfed_total_area","tree_shrub_total_area","mos_crop_total_area","mos_natural_total_area","broad_evg_clop_total_area","flood_fresh_total_area","flood_salt_total_area","urban_total_area","water_total_area","crop_rainfed_patch_density","tree_shrub_patch_density","mos_crop_patch_density","mos_natural_patch_density","broad_evg_clop_patch_density","flood_fresh_patch_density","flood_salt_patch_density","urban_patch_density","water_patch_density","herbaceous_n_patches","herbaceous_total_area","herbaceous_patch_density","crop_irrigate_n_patches","sparse_veg_n_patches","crop_irrigate_total_area","sparse_veg_total_area","crop_irrigate_patch_density","sparse_veg_patch_density","mos_herb_tree_n_patches","mos_herb_tree_total_area","mos_herb_tree_patch_density","shrub_n_patches","shrub_total_area","shrub_patch_density","shrub_evg_n_patches","shrub_evg_total_area","shrub_evg_patch_density","district_area","pop_density","log_smr","crop_rainfed_prop","herbaceous_prop","tree_shrub_prop","mos_crop_prop","mos_natural_prop","broad_evg_clop_prop","shrub_prop","shrub_evg_prop","sparse_veg_prop","flood_fresh_prop","flood_salt_prop","urban_prop","water_prop","crop_irrigate_prop"
"238","Kunak",2003,89,55445,2.166554917,5.810063265,24,117,141,123,43,9,21,3,37,2020.228307,6337.005901,17477.09983,8986.258738,70099.3327,276.3153883,4144.884244,114.3574549,1324.495656,0.00021659,0.001055875,0.001272465,0.001110022,0.000388057,8.12e-05,0.000189516,2.71e-05,0.000333909,1,28.58949523,9.02e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110808.56771443,0.500367445799768,0.773138310134124,0.0182316976806922,0.000258007984578226,0.0571887718766603,0.157723361924874,0.0810971472996466,0.632616539911032,0,0,0,0.0024936283718792,0.0374058101236538,0.00103202719120706,0.0119530076357761,0
"239","Lahad Datu",2003,270,178266,2.044265632,6.941149419,85,366,387,393,134,45,47,13,126,6152.1553,29636.66564,67267.33262,24858.46787,504246.7732,1781.286393,14002.71641,714.3656255,2095.614217,0.00013039,0.000561445,0.00059366,0.000602864,0.000205557,6.9e-05,7.21e-05,1.99e-05,0.000193284,23,1133.435123,3.53e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651888.8123985,0.273460744546458,0.715038620844948,0.00943743040682708,0.00173869393283456,0.0454627615573852,0.10318835258501,0.0381329874009312,0.773516531668523,0,0,0,0.0027325003269286,0.0214802220005582,0.00109583967681794,0.00321468044418432,0
"240","Nabawan",2003,46,27392.2,2.266590169,6.47687868,10,14,250,232,37,36,0,0,0,247.6792974,228.760989,25775.70709,33327.18732,553852.0004,1076.868319,0,0,0,1.62e-05,2.27e-05,0.000406068,0.000376831,6.01e-05,5.85e-05,0,0,0,15,752.4891765,2.44e-05,0,0,0,0,0,0,0,0,0,6,400.0244754,9.75e-06,0,0,0,615660.7170673,0.0444923628236064,0.818276573973854,0.000402298360986584,0.00122224653228564,0.000371569896630246,0.041866739870594,0.0541323920726241,0.899605878767569,0.000649748253072758,0,0,0.0017491262462378,0,0,0,0
"241","Papar",2003,18,103245.9,0.235310753,7.754259195,40,9,124,88,58,19,11,22,27,4167.336173,456.8031846,13103.0707,17005.60538,84727.2737,732.6094334,1607.876745,780.1110386,390.0908596,0.000322362,7.25e-05,0.000999323,0.000709197,0.000467425,0.000153122,8.86e-05,0.000177299,0.000217595,22,979.9796894,0.000177299,3,2,95.14334352,38.0630086,2.42e-05,1.61e-05,0,0,0,0,0,0,0,0,0,124083.96325572,0.832064815557385,-1.44684828518547,0.0335848087348056,0.00789771428706219,0.00368140388664562,0.105598421876616,0.13704917971514,0.682822110746001,0,0,0.000306752037904829,0.00590414276089967,0.0129579738010655,0.00628696100713916,0.00314376531313782,0.000766765833582561
"242","Penampang",2003,30,98408.6,0.411462523,7.042976345,21,0,33,27,8,0,2,5,1,836.9569196,0,3262.318919,1255.49613,37155.07901,0,38.04306608,2510.841847,57.06459675,0.000456047,0,0.000716645,0.000586346,0.000173732,0,4.34e-05,0.000108583,2.17e-05,24,932.0813496,0.000521197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46047.88183803,2.13709287098471,-0.888037337131588,0.0181757962840491,0.0202415683934937,0,0.0708462319825039,0.0272650137180276,0.80687922064885,0,0,0,0,0.000826163214495157,0.0545267609883056,0.00123924477027457,0
"243","Pitas",2003,40,35366.2,1.526559287,7.599479801,28,0,134,195,57,144,63,4,105,750.0637066,0,10815.77867,16666.45388,95339.21811,7243.863748,22187.85328,132.9537487,3683.655438,0.000177357,0,0.00084878,0.001235164,0.000361048,0.000912121,0.000399053,2.53e-05,0.000665089,13,930.5026272,8.23e-05,0,0,0,0,0,0,0,0,0,3,123.3824325,1.9e-05,0,0,0,157873.725641,0.224015743318946,0.423016370958089,0.00475103569992148,0.00589396762141368,0,0.068509048140124,0.105568255973758,0.603895408959933,0.000781526070909151,0,0,0.0458839095523236,0.140541772799196,0.000842152474455013,0.0233329227079655,0
"244","Putatan",2003,0,52025.9,0,7.042976345,10,0,7,4,2,0,0,4,3,294.8533537,0,551.6676997,104.6277322,294.8669146,0,0,1027.222329,66.58057841,0.003768328,0,0.00263783,0.001507331,0.000753666,0,0,0.001507331,0.001130498,7,313.8780052,0.00263783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653.69661281,19.6050670407684,-Inf,0.111110423202364,0.118279536434135,0,0.207886499548205,0.0394271642413598,0.111115533394665,0,0,0,0,0,0.387091095508568,0.0250897476707022,0
"245","Ranau",2003,93,80859.2,1.552371251,6.942848179,39,5,230,163,43,11,1,10,0,1588.181588,180.6703401,22082.59569,48616.19118,285870.7075,779.8774157,9.512870671,1036.482968,0,0.000107391,1.38e-05,0.00063333,0.000448838,0.000118405,3.03e-05,2.75e-06,2.75e-05,0,25,2386.934887,6.88e-05,1,5,19.01762233,171.1568359,2.75e-06,1.38e-05,3,114.0991437,8.26e-06,2,104.5935155,5.51e-06,0,0,0,363045.596319384,0.222724640705641,0.439783601273883,0.00437460639683072,0.00657475234846294,0.00049765192563046,0.060825956612274,0.133912080666668,0.787423702141561,0.000288100218155478,0,0.000471447216645006,0.00214815280396326,2.62029639456946e-05,0.0028549663692606,0,5.23835642762336e-05
"246","Sandakan",2003,42,380958,0.148803887,7.912333612,79,187,184,198,131,80,53,24,227,2977.65064,15887.26469,33961.13495,11044.43506,94218.27481,3129.508948,55887.39035,2045.071069,4908.13546,0.000348957,0.000826011,0.00081276,0.0008746,0.00057865,0.000353374,0.00023411,0.000106012,0.001002698,20,2225.71213,8.83e-05,2,1,28.53446722,19.0150768,8.83e-06,4.42e-06,0,0,0,1,57.0441847,4.42e-06,0,0,0,226389.17183572,1.6827571606492,-1.9051260346125,0.0131527962042316,0.00983135417631677,0.0701767869954869,0.150012187750057,0.0487851736478564,0.416178362445576,0.000251973997861498,0,8.39928722995566e-05,0.0138235805300394,0.246864237793824,0.00903343146855103,0.0216800804570353,0.000126041660864885
"247","Semporna",2003,67,121852.7,0.742132975,5.768069928,44,94,121,148,110,31,90,3,221,3317.314879,5948.235598,20218.97458,8913.127339,52341.49184,743.4602605,17090.78328,133.4572116,7920.912738,0.000375275,0.000801724,0.001032006,0.001262288,0.000938187,0.000264398,0.000767608,2.56e-05,0.001884903,12,610.0964131,0.000102348,0,1,0,9.531928847,0,8.53e-06,0,0,0,0,0,0,0,0,0,117247.386068047,1.03927860642693,-0.298226840280939,0.0282932949743948,0.00520349692696703,0.0507323514619577,0.172447124478029,0.0760198383768409,0.446419264388739,0,0,8.1297580838757e-05,0.0063409538193757,0.145766859741172,0.00113825319331678,0.0675572650583692,0
"248","Sipitang",2003,25,32186.3,1.048361435,7.158302477,14,8,126,136,33,87,31,6,17,895.5233,276.3754334,18148.0099,12984.83002,238139.7389,4144.530114,3771.760095,104.7852446,419.064677,5.01e-05,2.87e-05,0.000451245,0.000487058,0.000118183,0.000311574,0.000111021,2.15e-05,6.09e-05,7,181.0070405,2.51e-05,1,3,28.57453324,114.3224681,3.58e-06,1.07e-05,1,19.06345667,3.58e-06,0,0,0,0,0,0,279208.52172584,0.115276925650587,0.047228407166354,0.00320736378125067,0.000648286232028886,0.000989853145210869,0.0649980515917772,0.0465058513964343,0.852909995110514,0,0,0.000409451930024741,0.0148438525027169,0.0135087570812167,0.000375293862638228,0.00150090217307725,0.000102341193110352
"249","Tambunan",2003,26,31394.9,1.11777998,7.150574004,12,2,91,76,22,3,0,1,0,1351.102352,38.0525047,8497.122313,12703.89805,118096.4861,66.6041619,0,19.02990978,0,8.46e-05,1.41e-05,0.000641362,0.000535643,0.000155055,2.11e-05,0,7.05e-06,0,9,1056.130641,6.34e-05,0,2,0,57.08573296,0,1.41e-05,0,0,0,0,0,0,0,0,0,141885.51176534,0.221269244543608,0.111344557512359,0.00952248284683602,0.00744354111888958,0.000268191616089272,0.0598871738719393,0.0895362598473802,0.832336470656117,0,0,0.000402336589900823,0.000469421867471251,0,0.00013412158537704,0,0
"250","Tawau",2003,463,349606,1.78749237,5.753773817,120,214,469,465,266,52,41,23,236,4376.045631,16625.67114,102736.5073,95643.20626,323519.0162,2144.983978,39101.49248,2860.560529,6397.684482,0.000201179,0.000358769,0.000786273,0.000779567,0.000445946,8.72e-05,6.87e-05,3.86e-05,0.000395651,70,3003.175257,0.000117354,3,0,66.7434038,0,5.03e-06,0,0,0,0,0,0,0,1,9.534433577,1.68e-06,596484.621094377,0.58611066846715,0.580813727045447,0.00733639305397551,0.00503479075703585,0.0278727574057093,0.1722366405885,0.160344798302632,0.542376122969333,0,1.59843745166591e-05,0,0.00359604238255896,0.0655532281926398,0.0047956987118154,0.0107256486684637,0.000111894592818747
"251","Tenom",2003,20,50826.2,0.53110995,7.429873753,12,19,117,116,58,14,0,6,0,342.8954591,1466.652102,17010.36273,36059.85675,175362.6627,314.3818136,0,238.0624788,0,5.18e-05,8.21e-05,0.0005054,0.000501081,0.00025054,6.05e-05,0,2.59e-05,0,13,704.7487675,5.62e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231499.622801,0.219551977601669,-0.632786217027713,0.00148119230153026,0.00304427609415939,0.00633544056899286,0.0734790084069481,0.155766373671362,0.757507336635032,0,0,0,0.00135802300580959,0,0.00102834931616559,0,0
"252","Tongod",2003,0,28384.2,0,6.27970164,23,73,445,433,90,189,3,2,0,723.642763,6215.898263,50205.84729,77512.72948,891035.3698,9693.805583,85.6961263,19.04285133,0,2.22e-05,7.05e-05,0.000429506,0.000417924,8.69e-05,0.00018242,2.9e-06,1.93e-06,0,22,371.4421074,2.12e-05,0,0,0,0,0,0,0,0,0,5,209.5317539,4.83e-06,0,0,0,1036073.00601793,0.0273959458794246,-Inf,0.000698447656484428,0.00035850958884414,0.00599947902019988,0.048457827776985,0.0748139648748445,0.860012146465073,0.000202236476274312,0,0,0.00935629586592302,8.27124399557197e-05,1.83798354164151e-05,0,0
"253","Tuaran",2003,2,91112.3,0.029627504,6.967699571,48,1,120,132,58,8,14,44,39,3080.027837,19.02277187,24006.26441,11266.58921,71086.20683,209.1105604,5037.945085,1254.890472,684.4084192,0.000404162,8.42e-06,0.001010404,0.001111444,0.000488362,6.74e-05,0.00011788,0.000370481,0.000328381,26,1929.782975,0.000218921,1,1,38.02229125,152.1015142,8.42e-06,8.42e-06,0,0,0,0,0,0,0,0,0,118764.37237592,0.76716862285607,-3.51905215989198,0.0259339377237722,0.0162488373945322,0.000160172377367415,0.20213355175249,0.094865059147017,0.598548246480803,0,0,0.00128069985263391,0.00176071793431544,0.0424196666408811,0.0105662198763443,0.00576274185185495,0.000320148967988898
"254","Beaufort",2005,13,65581,0.176270358,10.19838454,38,11,160,173,147,64,38,13,30,2084.669197,485.4939801,37272.1048,42326.13601,65959.01649,4874.253731,13158.66534,390.3364561,504.6613533,0.000225861,6.54e-05,0.000950992,0.001028261,0.000873724,0.000380397,0.000225861,7.73e-05,0.000178311,15,1151.868266,8.92e-05,0,0,0,0,0,0,0,0,0,1,38.07865457,5.94e-06,0,0,0,168245.28427807,0.389793986092412,-1.73573633757713,0.0123906545490721,0.00684636286207126,0.00288563202340692,0.221534320916823,0.251573981354775,0.392040803836054,0.000226328213200109,0,0,0.0289711164976488,0.0782111985870095,0.00232004396304425,0.00299955719689541,0
"255","Beluran",2005,197,93582,1.87192254,8.677597128,92,301,567,713,372,269,104,20,338,3859.446754,29584.64985,147809.3902,98277.191,437856.0445,12274.22915,83647.39441,1311.328305,7195.632275,0.000111336,0.000364261,0.000686166,0.000862851,0.000450183,0.000325536,0.000125858,2.42e-05,0.000409037,55,3270.309061,6.66e-05,0,0,0,0,0,0,0,0,0,25,1245.039274,3.03e-05,0,0,0,826330.654779,0.113250064558029,0.62696599899417,0.00467058402308964,0.00395762766646317,0.0358024353555083,0.178874388049335,0.11893204062033,0.529879948139046,0.00150670832166209,0,0,0.0148538954461065,0.101227509745928,0.00158692927270224,0.00870793335982973,0
"256","Keningau",2005,115,166402,0.614544404,9.596860206,69,36,283,121,157,13,0,35,0,2418.442112,6142.741007,62749.03436,115803.9296,113424.3325,447.6001244,0,895.0810456,0,0.000218683,0.000114096,0.000896919,0.000383488,0.000497584,4.12e-05,0,0.000110926,0,63,11082.18659,0.000199667,0,0,0,0,0,0,0,0,0,17,2561.397035,5.39e-05,0,0,0,315524.744374,0.527381775810138,-0.486874092212415,0.00766482551724487,0.0351230348414893,0.0194683336775605,0.198871991749788,0.367020120180288,0.359478407074011,0.00811789591995963,0,0,0.00141858961105582,0,0.00283680142860376,0,0
"257","Kinabatangan",2005,179,123656.5,1.287211915,6.442956331,207,546,404,481,245,167,74,19,211,15602.3163,43158.97306,85489.92462,36911.97636,482878.764,15903.57731,73146.3342,561.5426386,7651.387986,0.000271542,0.000716241,0.000529966,0.000630974,0.00032139,0.00021907,9.71e-05,2.49e-05,0.000276789,24,1008.917982,3.15e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762313.7144566,0.162212088874914,0.252478573178988,0.0204670544476847,0.00132349446542384,0.0566157636174301,0.112145332031629,0.0484209790011609,0.6334383795577,0,0,0,0.0208622474034021,0.0959530608105888,0.000736629327205906,0.0100370593377743,0
"258","Kota Belud",2005,11,84374,0.115930582,10.41460452,52,1,101,141,42,19,23,17,50,8219.667039,19.01776766,19025.72613,14711.78162,84632.7605,693.6343975,2736.347713,437.1553791,893.1161795,0.000385512,7.41e-06,0.000748783,0.001045331,0.000311375,0.00014086,0.000170515,0.000126033,0.000370685,34,2594.165096,0.000252066,4,5,114.0660579,161.5957902,2.97e-05,3.71e-05,0,0,0,6,104.5524345,4.45e-05,1,38.03177387,7.41e-06,134885.55041681,0.625522895071235,-2.15476369804158,0.060938084276636,0.019232342441305,0.000140991882386462,0.141050884036196,0.10906862576858,0.627441265861882,0.000775119604560477,0.000281955878539087,0.00119802150564425,0.00514239216399829,0.0202864406494573,0.00324093557648796,0.00662128876473559,0.000845650683468499
"259","Kota Kinabalu",2005,85,417505,0.181038613,10.64936699,78,0,51,45,26,1,14,27,45,2263.081956,0,3660.961638,3156.901267,15995.29043,19.0151247,1730.57075,8406.039668,694.1047082,0.002108627,0,0.001378718,0.001216516,0.000702876,2.7e-05,0.000378472,0.000729909,0.001216516,45,884.3035565,0.001216516,3,0,28.52496244,0,8.11e-05,0,0,0,0,1,142.5875803,2.7e-05,0,0,0,36990.890208668,11.2866978232972,-1.70904493897653,0.0611794402144368,0.0239059820272393,0,0.0989692764177418,0.0853426681323892,0.432411611068821,0.00385466744638083,0,0,0.000514048853453768,0.0467837010744467,0.227246211718101,0.0187642066542468,0.000771134792352626
"260","Kota Marudu",2005,105,64965.5,1.437210839,10.25553291,18,1,121,126,24,22,5,5,28,2859.645999,19.00852162,15059.50888,22023.8954,126431.4095,1159.015376,5908.38982,142.5059457,987.846607,0.000102529,5.7e-06,0.000689222,0.000717702,0.000136705,0.000125313,2.85e-05,2.85e-05,0.000159489,21,969.1033795,0.000119617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175560.32942882,0.370046582911773,0.362704317976631,0.0162886798418741,0.00552005901705099,0.000108273444700426,0.0857796800051335,0.125449157401641,0.720159331617459,0,0,0,0.00660180679639199,0.0336544698863505,0.000811720655592517,0.00562682133380547,0
"261","Kuala Penyu",2005,2,18327,0.097040402,10.39656873,12,1,38,73,23,41,31,5,80,475.9021049,19.03867109,6025.161414,7214.988532,17104.46077,2018.058412,11843.07531,66.62650287,1751.423933,0.000257381,2.14e-05,0.000815041,0.001565736,0.000493314,0.000879386,0.000664902,0.000107242,0.001715875,1,19.03528339,2.14e-05,0,1,0,38.07087947,0,2.14e-05,0,0,0,1,47.59528693,2.14e-05,0,0,0,46623.43709965,0.393085562542912,-2.33262787173332,0.0102073578119699,0.000408277136439237,0.000408349797319918,0.12923031395395,0.154750249677628,0.366864003042976,0.00102084466291648,0,0.000816560979591224,0.0432842050595011,0.254015491922815,0.00142903455889785,0.0375653113959963,0
"262","Kudat",2005,170,79376.5,1.904456012,9.394564262,51,0,144,215,63,122,103,12,245,2457.406877,0,8105.836779,12397.36695,76936.94479,3615.127277,20106.24847,825.8408905,5958.342885,0.00038296,0,0.001081299,0.00161444,0.000473068,0.000916101,0.000773429,9.01e-05,0.001839711,13,427.002113,9.76e-05,7,12,180.2608133,1982.522464,5.26e-05,9.01e-05,0,0,0,7,151.7627479,5.26e-05,1,28.45347692,7.51e-06,133173.11653362,0.59603996712025,0.644196409793964,0.0184527248514126,0.00320636870349281,0,0.0608669151101053,0.0930921140294126,0.577721290847594,0.00113958997018506,0.000213657813683566,0.0148868068541409,0.0271460740057649,0.150978282954909,0.00620125827190891,0.044741333987598,0.00135358259979215
"263","Kunak",2005,235,57561,3.630391837,6.073210397,22,117,138,123,43,9,21,3,37,2001.167939,6356.064374,16933.86271,8986.258738,70642.57171,276.3153883,4144.884244,114.3574549,1324.495656,0.000198541,0.001055875,0.001245391,0.001110022,0.000388057,8.12e-05,0.000189516,2.71e-05,0.000333909,1,28.58949523,9.02e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110808.56770943,0.519463442131483,1.28934058652835,0.018059686000523,0.000258007984589868,0.057360766458667,0.152820878927026,0.081097147303306,0.637519040000985,0,0,0,0.00249362837199172,0.0374058101253416,0.00103202719125362,0.0119530076363155,0
"264","Lahad Datu",2005,314,186436,1.497662107,6.301829328,75,362,388,394,120,48,47,13,126,5447.454889,29322.41328,57848.82629,24925.13446,514541.3729,1847.952542,14002.71641,733.4157065,2095.614217,0.00011505,0.000555309,0.000595194,0.000604398,0.00018408,7.36e-05,7.21e-05,1.99e-05,0.000193284,25,1123.911705,3.84e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651888.8123995,0.285993556652335,0.403905296901591,0.00835641720702151,0.00172408497219496,0.044980697202133,0.0887403268619806,0.0382352542119177,0.789308488062641,0,0,0,0.00283476646147366,0.0214802220005252,0.00112506257593287,0.00321468044417939,0
"265","Nabawan",2005,167,28797,5.156834513,7.562285593,11,15,252,247,38,36,0,0,0,266.7348364,238.2931383,25432.405,34747.13311,552613.4126,1076.868319,0,0,0,1.79e-05,2.44e-05,0.000409316,0.000401195,6.17e-05,5.85e-05,0,0,0,20,838.2228731,3.25e-05,0,0,0,0,0,0,0,0,0,6,447.6471787,9.75e-06,0,0,0,615660.7170555,0.0467741390708286,1.64032292477305,0.000433249725068872,0.00136150131050904,0.00038705269265786,0.0413091241579205,0.0564387691912259,0.897594076235635,0.000727100440711805,0,0,0.00174912624627133,0,0,0,0
"266","Papar",2005,6,110442.5,0.048309105,10.23176152,42,9,117,90,53,20,11,24,27,3996.092686,456.8031846,11932.612,16729.6467,85992.91891,770.6673726,1588.850539,1217.748528,390.0908596,0.00033848,7.25e-05,0.00094291,0.000725315,0.00042713,0.000161181,8.86e-05,0.000193417,0.000217595,21,884.8414853,0.00016924,3,2,95.14334352,28.54764214,2.42e-05,1.61e-05,0,0,0,0,0,0,0,0,0,124083.96325076,0.890062640704084,-3.03013522677249,0.0322047473445407,0.00713098987265448,0.00368140388679278,0.0961656259792856,0.134825212394218,0.693022020389676,0,0,0.000230067136736343,0.00621085394445829,0.0128046404819381,0.00981390742282357,0.00314376531326348,0.000766765833613211
"267","Penampang",2005,50,106267,0.418394102,10.38549632,21,0,33,27,8,0,2,6,1,817.935676,0,2929.420253,1245.984768,37497.48904,0,38.04306608,2577.417136,57.06459675,0.000456047,0,0.000716645,0.000586346,0.000173732,0,4.34e-05,0.000130299,2.17e-05,22,884.5273046,0.000477764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46047.88184043,2.30775001482691,-0.871331462889099,0.0177627209615069,0.0192088597617836,0,0.0636168296112151,0.0270584599812369,0.814315176753195,0,0,0,0,0.000826163214452097,0.0559725449464003,0.00123924477020998,0
"268","Pitas",2005,31,36337,0.75862403,8.824856282,28,0,133,192,56,146,63,4,105,750.0637066,0,10170.11078,16533.55335,96070.32423,7291.326042,22187.85328,132.9537487,3683.655438,0.000177357,0,0.000842445,0.001216162,0.000354714,0.00092479,0.000399053,2.53e-05,0.000665089,13,930.5026272,8.23e-05,0,0,0,0,0,0,0,0,0,3,123.3824325,1.9e-05,0,0,0,157873.725635,0.230164961609953,-0.276248973456034,0.00475103570010204,0.00589396762163768,0,0.0644192739424737,0.104726440599908,0.608526363988598,0.000781526070938853,0,0,0.0461845440884657,0.140541772804537,0.000842152474487019,0.0233329227088522,0
"269","Putatan",2005,0,53122.5,0,10.38549632,10,0,7,4,2,0,0,2,3,275.8303427,0,532.6454507,104.6277322,294.8669146,0,0,1160.382864,66.58057841,0.003768328,0,0.00263783,0.001507331,0.000753666,0,0,0.000753666,0.001130498,6,218.7627304,0.002260997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653.69661301,20.0183019187506,-Inf,0.103941928157015,0.0824369784124888,0,0.200718291642178,0.0394271642383883,0.111115533386291,0,0,0,0,0,0.437270356494828,0.0250897476688113,0
"270","Ranau",2005,119,85128,1.243049723,9.891898725,39,5,227,163,43,10,1,10,0,1578.671422,180.6703401,21397.93943,48863.44819,286298.5933,760.8504129,9.512870671,1084.032017,0,0.000107391,1.38e-05,0.000625069,0.000448838,0.000118405,2.75e-05,2.75e-06,2.75e-05,0,26,2377.436439,7.16e-05,1,5,19.01762233,171.1568359,2.75e-06,1.38e-05,3,114.0991437,8.26e-06,2,104.5935155,5.51e-06,0,0,0,363045.596301584,0.234482943374649,0.217567814142014,0.00434841088304674,0.00654858911172428,0.00049765192565486,0.0589400880990844,0.134593143913,0.78860230289688,0.000288100218169603,0,0.000471447216668121,0.00209574340152017,2.62029639469793e-05,0.00298593903367303,0,5.23835642788019e-05
"271","Sandakan",2005,60,388986,0.137161192,6.935292753,73,191,190,198,125,80,54,23,227,2539.978298,15202.49379,31839.59206,11006.38246,97386.16156,3139.023534,55906.42147,2178.236847,4898.622495,0.000322454,0.00084368,0.000839263,0.0008746,0.000552147,0.000353374,0.000238527,0.000101595,0.001002698,20,2187.66559,8.83e-05,2,1,28.53446722,19.0150768,8.83e-06,4.42e-06,0,0,0,1,57.0441847,4.42e-06,0,0,0,226389.17183272,1.71821822064628,-1.98659846084484,0.0112195220179382,0.009663296050292,0.0671520358810853,0.140640967066775,0.0486170887542831,0.43017146434883,0.000251973997864837,0,8.39928723006696e-05,0.0138656080968371,0.246948301534976,0.00962164766700728,0.0216380600509446,0.000126041660866555
"272","Semporna",2005,113,126428.5,0.794780912,5.998559408,40,95,127,147,100,31,89,3,220,3069.449549,5929.172225,19484.93545,8846.396887,53342.45313,743.4602605,17243.30862,133.4572116,7835.1244,0.000341159,0.000810253,0.00108318,0.001253759,0.000852897,0.000264398,0.000759079,2.56e-05,0.001876374,12,610.0964131,0.000102348,0,1,0,9.531928847,0,8.53e-06,0,0,0,0,0,0,0,0,0,117247.386075047,1.07830548920789,-0.229688784697547,0.0261792578218786,0.00520349692665637,0.0505697604312039,0.166186523233262,0.0754506960294846,0.454956437970028,0,0,8.12975808339033e-05,0.00634095381899713,0.147067744512129,0.00113825319324882,0.066825578482278,0
"273","Sipitang",2005,26,33208.5,0.696206476,7.55268858,14,9,123,141,27,87,30,6,17,866.9503571,324.0219204,13842.40899,13156.35294,241892.7355,4306.443603,3819.382552,171.4575374,409.5405149,5.01e-05,3.22e-05,0.000440501,0.000504964,9.67e-05,0.000311574,0.000107439,2.15e-05,6.09e-05,9,276.3308065,3.22e-05,1,3,28.57453324,114.3224681,3.58e-06,1.07e-05,1,19.06345667,3.58e-06,0,0,0,0,0,0,279208.52172264,0.118937988694302,-0.362109001723327,0.00310502828406223,0.000989693311633594,0.00116050154343741,0.0495773155654281,0.0471201697528031,0.866351549757823,0,0,0.000409451930029434,0.0154237541763784,0.0136793194148784,0.000614084184616408,0.00146679088579835,0.000102341193111525
"274","Tambunan",2005,29,32795.5,0.786317084,9.958085083,12,2,89,75,22,3,0,3,0,1351.102352,38.0525047,8459.047227,12789.53068,118048.9286,66.6041619,0,66.60242833,0,8.46e-05,1.41e-05,0.000627266,0.000528595,0.000155055,2.11e-05,0,2.11e-05,0,9,1008.558122,6.34e-05,0,2,0,57.08573296,0,1.41e-05,0,0,0,0,0,0,0,0,0,141885.51180889,0.231140583572573,-0.240395153144517,0.00952248284391321,0.00710825304953235,0.000268191616006954,0.0596188230859945,0.0901397931116929,0.832001288186519,0,0,0.000402336589777331,0.000469421867327167,0,0.000469409649236836,0,0
"275","Tawau",2005,1216,367540,2.942001799,6.049393405,120,215,478,457,279,50,41,22,236,4442.776336,16568.46636,103536.848,103325.1621,314903.2704,1944.83349,39082.42222,2927.307677,6369.078058,0.000201179,0.000360445,0.000801362,0.000766156,0.00046774,8.38e-05,6.87e-05,3.69e-05,0.000395651,79,3308.178595,0.000132443,3,0,66.7434038,0,5.03e-06,0,0,0,0,0,0,0,1,9.534433577,1.68e-06,596484.621073377,0.61617682504305,1.07909023366784,0.00744826635765597,0.00554612554645067,0.0277768542132486,0.173578403100628,0.173223513984427,0.527931918568714,0,1.59843745172218e-05,0,0.00326049225963322,0.0655212571108221,0.00490759958191763,0.0106776903091631,0.000111894592822687
"276","Tenom",2005,15,52475,0.254186676,8.565003803,12,22,122,121,57,13,0,6,0,342.8954591,1504.76724,16286.72015,37069.92754,174942.8619,361.9960876,0,238.0624788,0,5.18e-05,9.5e-05,0.000526999,0.000522679,0.000246221,5.62e-05,0,2.59e-05,0,15,752.3919165,6.48e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231499.622772,0.226674235455155,-1.36968633702145,0.00148119230171581,0.00325007836941928,0.00650008506269584,0.0703531174478004,0.160129537560886,0.755693939390554,0,0,0,0.0015637005506334,0,0.00102834931629441,0,0
"277","Tongod",2005,0,30615,0,7.598864735,23,78,458,432,103,188,3,2,0,771.2432274,6273.047794,51082.94702,87561.90456,879785.281,9636.632766,85.6961263,19.04285133,0,2.22e-05,7.53e-05,0.000442054,0.000416959,9.94e-05,0.000181454,2.9e-06,1.93e-06,0,26,457.1898207,2.51e-05,0,0,0,0,0,0,0,0,0,3,400.0208417,2.9e-06,0,0,0,1036073.00600743,0.0295490760038009,-Inf,0.000744390813126222,0.000441271819697155,0.00605463877316288,0.0493043894820223,0.0845132573209537,0.849153752581882,0.000386093295916959,0,0,0.00930111363786549,8.27124399565579e-05,1.83798354166014e-05,0,0
